INFO:doe.main:Namespace(N=128, c=1, rho=0.9, dim=20, layers=1, lr=0.01, init=0.0, clip=1, steps=20000, carry=0.99, alpha=1.0, a='e', nruns=1, pickle='model.p', seed=None, cuda=False, debug=False, logdir='./results/pdf-uniform/dim-20/cubic-False/N-128//1', run_id=1, pdf='uniform', cubic=False, I=0.1, I_max=0.5, rho_steps=5, tukey_transform=False, optimize_mu=True, cond_modes=128, use_tanh=False, init_std=0.01, cov_diagonal='var', cov_off_diagonal='var', average='var', marg_modes=128, ff_residual_connection=False, ff_activation='tanh', ff_layer_norm=False, ff_layers=1, hidden=128)
INFO:doe.main:step    1 | dv:  -0.03 | mine:  -0.04 | nwj:  -0.40 | nwjjs:  -0.37 | cpc:  -0.02 | interpol:  -0.02 | doe:  28.01 | doe_l:   9.61 | club:  -0.15 | knife:  -3.15 | ln N: 4.85 | I(X,Y): 2.00
INFO:doe.main:step 11167 | dv:   2.96 | mine:   2.53 | nwj:   2.38 | nwjjs:   1.97 | cpc:   3.98 | interpol:   3.91 | doe:   2.66 | doe_l:   2.32 | club:   6.81 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11168 | dv:   3.20 | mine:   2.70 | nwj:   2.77 | nwjjs:   2.33 | cpc:   3.98 | interpol:   3.90 | doe:   3.00 | doe_l:   2.60 | club:   7.08 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11169 | dv:   2.75 | mine:   2.56 | nwj:   2.46 | nwjjs:   2.07 | cpc:   4.02 | interpol:   3.88 | doe:   2.53 | doe_l:   2.09 | club:   6.57 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11170 | dv:   3.39 | mine:   3.02 | nwj:   2.94 | nwjjs:   2.54 | cpc:   4.12 | interpol:   4.05 | doe:   2.90 | doe_l:   2.56 | club:   7.09 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11171 | dv:   3.23 | mine:   3.12 | nwj:   2.85 | nwjjs:   2.51 | cpc:   4.04 | interpol:   3.92 | doe:   3.09 | doe_l:   2.78 | club:   7.22 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11172 | dv:   3.23 | mine:   2.65 | nwj:   2.74 | nwjjs:   2.05 | cpc:   3.81 | interpol:   3.72 | doe:   2.70 | doe_l:   2.36 | club:   6.76 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11173 | dv:   2.95 | mine:   2.38 | nwj:   2.53 | nwjjs:   2.08 | cpc:   3.96 | interpol:   3.85 | doe:   2.61 | doe_l:   2.23 | club:   6.69 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11174 | dv:   3.25 | mine:   2.75 | nwj:   2.77 | nwjjs:   2.27 | cpc:   3.96 | interpol:   3.89 | doe:   2.91 | doe_l:   2.60 | club:   7.00 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11175 | dv:   3.10 | mine:   2.79 | nwj:   2.52 | nwjjs:   2.28 | cpc:   3.97 | interpol:   3.88 | doe:   2.73 | doe_l:   2.34 | club:   6.82 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11176 | dv:   3.16 | mine:   2.91 | nwj:   2.84 | nwjjs:   2.33 | cpc:   4.00 | interpol:   3.90 | doe:   2.91 | doe_l:   2.58 | club:   7.06 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11177 | dv:   2.57 | mine:   3.15 | nwj:   2.34 | nwjjs:   2.45 | cpc:   4.03 | interpol:   3.96 | doe:   2.86 | doe_l:   2.50 | club:   6.95 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11178 | dv:   3.24 | mine:   3.02 | nwj:   2.66 | nwjjs:   2.09 | cpc:   3.98 | interpol:   3.87 | doe:   2.70 | doe_l:   2.36 | club:   6.93 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11179 | dv:   2.98 | mine:   2.74 | nwj:   2.52 | nwjjs:   2.04 | cpc:   3.81 | interpol:   3.76 | doe:   2.65 | doe_l:   2.22 | club:   6.65 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11180 | dv:   3.09 | mine:   3.07 | nwj:   2.83 | nwjjs:   2.70 | cpc:   3.92 | interpol:   3.81 | doe:   3.03 | doe_l:   2.55 | club:   6.98 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11181 | dv:   3.18 | mine:   2.54 | nwj:   2.90 | nwjjs:   2.42 | cpc:   4.04 | interpol:   3.96 | doe:   2.88 | doe_l:   2.55 | club:   6.93 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11182 | dv:   3.12 | mine:   2.27 | nwj:   2.61 | nwjjs:   2.36 | cpc:   3.96 | interpol:   3.86 | doe:   2.86 | doe_l:   2.43 | club:   6.87 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11183 | dv:   3.23 | mine:   2.48 | nwj:   2.78 | nwjjs:   2.49 | cpc:   3.97 | interpol:   3.84 | doe:   2.84 | doe_l:   2.52 | club:   6.93 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11184 | dv:   3.33 | mine:   2.79 | nwj:   3.02 | nwjjs:   2.33 | cpc:   4.08 | interpol:   4.03 | doe:   3.02 | doe_l:   2.72 | club:   7.08 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11185 | dv:   3.27 | mine:   3.01 | nwj:   2.96 | nwjjs:   2.18 | cpc:   4.09 | interpol:   4.03 | doe:   2.80 | doe_l:   2.40 | club:   6.81 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11186 | dv:   3.19 | mine:   3.37 | nwj:   2.77 | nwjjs:   2.56 | cpc:   4.22 | interpol:   4.14 | doe:   3.11 | doe_l:   2.72 | club:   7.35 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11187 | dv:   2.80 | mine:   2.93 | nwj:   1.94 | nwjjs:   2.07 | cpc:   3.88 | interpol:   3.80 | doe:   2.64 | doe_l:   2.25 | club:   6.56 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11188 | dv:   2.94 | mine:   3.03 | nwj:   2.56 | nwjjs:   2.32 | cpc:   3.92 | interpol:   3.80 | doe:   2.62 | doe_l:   2.26 | club:   6.57 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11189 | dv:   2.82 | mine:   2.73 | nwj:   2.45 | nwjjs:   2.00 | cpc:   3.95 | interpol:   3.86 | doe:   2.73 | doe_l:   2.34 | club:   6.71 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11190 | dv:   3.11 | mine:   2.43 | nwj:   2.67 | nwjjs:   2.23 | cpc:   4.03 | interpol:   3.96 | doe:   2.87 | doe_l:   2.44 | club:   6.86 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11191 | dv:   3.30 | mine:   2.69 | nwj:   2.84 | nwjjs:   2.66 | cpc:   3.96 | interpol:   3.85 | doe:   2.93 | doe_l:   2.67 | club:   6.93 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11192 | dv:   3.14 | mine:   2.39 | nwj:   2.76 | nwjjs:   2.34 | cpc:   4.06 | interpol:   4.00 | doe:   3.05 | doe_l:   2.67 | club:   7.03 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11193 | dv:   2.80 | mine:   2.32 | nwj:   2.52 | nwjjs:   2.11 | cpc:   3.77 | interpol:   3.65 | doe:   2.68 | doe_l:   2.34 | club:   6.51 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11194 | dv:   3.07 | mine:   2.65 | nwj:   2.30 | nwjjs:   1.92 | cpc:   3.87 | interpol:   3.80 | doe:   2.64 | doe_l:   2.33 | club:   6.47 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11195 | dv:   3.24 | mine:   2.94 | nwj:   2.88 | nwjjs:   2.44 | cpc:   4.01 | interpol:   3.95 | doe:   2.88 | doe_l:   2.53 | club:   6.95 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11196 | dv:   2.83 | mine:   2.86 | nwj:   2.39 | nwjjs:   1.96 | cpc:   3.82 | interpol:   3.72 | doe:   2.59 | doe_l:   2.28 | club:   6.38 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11197 | dv:   3.17 | mine:   2.88 | nwj:   2.72 | nwjjs:   2.17 | cpc:   3.96 | interpol:   3.89 | doe:   2.73 | doe_l:   2.37 | club:   6.63 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11198 | dv:   3.16 | mine:   2.74 | nwj:   2.55 | nwjjs:   2.49 | cpc:   4.01 | interpol:   3.95 | doe:   2.74 | doe_l:   2.34 | club:   6.70 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11199 | dv:   3.19 | mine:   2.89 | nwj:   2.86 | nwjjs:   2.55 | cpc:   3.99 | interpol:   3.91 | doe:   2.99 | doe_l:   2.73 | club:   6.93 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11200 | dv:   3.00 | mine:   2.59 | nwj:   2.58 | nwjjs:   2.20 | cpc:   3.99 | interpol:   3.90 | doe:   2.83 | doe_l:   2.48 | club:   6.69 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11201 | dv:   2.86 | mine:   2.48 | nwj:   2.61 | nwjjs:   2.04 | cpc:   3.92 | interpol:   3.82 | doe:   2.73 | doe_l:   2.43 | club:   6.69 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11202 | dv:   3.48 | mine:   2.77 | nwj:   2.89 | nwjjs:   2.48 | cpc:   4.00 | interpol:   3.90 | doe:   2.85 | doe_l:   2.46 | club:   6.92 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11203 | dv:   3.46 | mine:   3.19 | nwj:   2.81 | nwjjs:   2.32 | cpc:   4.07 | interpol:   4.00 | doe:   3.03 | doe_l:   2.68 | club:   6.95 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11204 | dv:   3.12 | mine:   3.03 | nwj:   2.59 | nwjjs:   2.19 | cpc:   3.95 | interpol:   3.85 | doe:   2.72 | doe_l:   2.35 | club:   6.44 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11205 | dv:   3.28 | mine:   3.00 | nwj:   2.84 | nwjjs:   2.22 | cpc:   4.11 | interpol:   4.01 | doe:   2.74 | doe_l:   2.41 | club:   6.93 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11206 | dv:   3.19 | mine:   2.77 | nwj:   2.58 | nwjjs:   2.38 | cpc:   3.88 | interpol:   3.80 | doe:   2.83 | doe_l:   2.52 | club:   6.66 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11207 | dv:   3.26 | mine:   2.76 | nwj:   2.85 | nwjjs:   2.23 | cpc:   3.92 | interpol:   3.83 | doe:   2.86 | doe_l:   2.52 | club:   6.67 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11208 | dv:   3.36 | mine:   2.95 | nwj:   3.00 | nwjjs:   2.67 | cpc:   4.09 | interpol:   4.03 | doe:   2.97 | doe_l:   2.62 | club:   6.89 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11209 | dv:   3.23 | mine:   2.96 | nwj:   2.84 | nwjjs:   2.79 | cpc:   4.02 | interpol:   3.92 | doe:   3.00 | doe_l:   2.59 | club:   6.99 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11210 | dv:   3.35 | mine:   3.09 | nwj:   3.03 | nwjjs:   2.26 | cpc:   4.00 | interpol:   3.89 | doe:   2.90 | doe_l:   2.54 | club:   6.84 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11211 | dv:   3.16 | mine:   3.05 | nwj:   2.63 | nwjjs:   2.27 | cpc:   4.03 | interpol:   3.94 | doe:   2.93 | doe_l:   2.58 | club:   6.76 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11212 | dv:   3.17 | mine:   2.99 | nwj:   2.65 | nwjjs:   2.32 | cpc:   3.91 | interpol:   3.82 | doe:   2.83 | doe_l:   2.49 | club:   6.57 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11213 | dv:   2.98 | mine:   2.64 | nwj:   2.56 | nwjjs:   1.83 | cpc:   3.95 | interpol:   3.85 | doe:   2.63 | doe_l:   2.34 | club:   6.51 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11214 | dv:   3.05 | mine:   2.57 | nwj:   2.30 | nwjjs:   1.95 | cpc:   3.96 | interpol:   3.88 | doe:   2.67 | doe_l:   2.30 | club:   6.68 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11215 | dv:   3.15 | mine:   2.74 | nwj:   2.86 | nwjjs:   2.51 | cpc:   4.02 | interpol:   3.96 | doe:   2.94 | doe_l:   2.63 | club:   6.83 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11216 | dv:   3.33 | mine:   2.76 | nwj:   2.81 | nwjjs:   2.76 | cpc:   4.00 | interpol:   3.93 | doe:   3.00 | doe_l:   2.69 | club:   7.00 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11217 | dv:   3.40 | mine:   2.95 | nwj:   2.92 | nwjjs:   2.81 | cpc:   4.06 | interpol:   3.99 | doe:   3.05 | doe_l:   2.73 | club:   7.01 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11218 | dv:   3.16 | mine:   2.84 | nwj:   2.75 | nwjjs:   2.46 | cpc:   4.03 | interpol:   3.93 | doe:   2.94 | doe_l:   2.61 | club:   7.01 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11219 | dv:   3.07 | mine:   2.89 | nwj:   2.57 | nwjjs:   2.07 | cpc:   3.88 | interpol:   3.81 | doe:   2.54 | doe_l:   2.18 | club:   6.57 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11220 | dv:   3.00 | mine:   2.60 | nwj:   2.32 | nwjjs:   1.81 | cpc:   3.98 | interpol:   3.85 | doe:   2.68 | doe_l:   2.40 | club:   6.67 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11221 | dv:   3.25 | mine:   2.88 | nwj:   2.79 | nwjjs:   2.37 | cpc:   4.07 | interpol:   3.97 | doe:   2.98 | doe_l:   2.66 | club:   6.94 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11222 | dv:   3.09 | mine:   2.65 | nwj:   2.50 | nwjjs:   2.09 | cpc:   3.99 | interpol:   3.89 | doe:   2.80 | doe_l:   2.42 | club:   6.61 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11223 | dv:   3.20 | mine:   2.53 | nwj:   2.82 | nwjjs:   2.62 | cpc:   3.98 | interpol:   3.89 | doe:   2.91 | doe_l:   2.53 | club:   6.82 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11224 | dv:   3.40 | mine:   2.89 | nwj:   3.03 | nwjjs:   2.70 | cpc:   3.95 | interpol:   3.88 | doe:   3.12 | doe_l:   2.82 | club:   7.11 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11225 | dv:   3.26 | mine:   2.70 | nwj:   2.76 | nwjjs:   2.40 | cpc:   4.01 | interpol:   3.95 | doe:   2.81 | doe_l:   2.50 | club:   6.87 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11226 | dv:   3.28 | mine:   2.87 | nwj:   2.76 | nwjjs:   2.39 | cpc:   4.04 | interpol:   3.97 | doe:   2.82 | doe_l:   2.48 | club:   6.88 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11227 | dv:   3.30 | mine:   3.25 | nwj:   2.72 | nwjjs:   2.25 | cpc:   3.98 | interpol:   3.90 | doe:   2.93 | doe_l:   2.60 | club:   7.00 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11228 | dv:   3.28 | mine:   3.16 | nwj:   2.76 | nwjjs:   2.17 | cpc:   4.06 | interpol:   4.01 | doe:   2.89 | doe_l:   2.45 | club:   6.97 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11229 | dv:   3.41 | mine:   2.97 | nwj:   2.64 | nwjjs:   2.04 | cpc:   4.13 | interpol:   4.05 | doe:   2.85 | doe_l:   2.45 | club:   6.87 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11230 | dv:   3.23 | mine:   2.79 | nwj:   2.69 | nwjjs:   2.16 | cpc:   4.12 | interpol:   4.04 | doe:   2.84 | doe_l:   2.46 | club:   6.96 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11231 | dv:   3.27 | mine:   2.84 | nwj:   3.03 | nwjjs:   2.65 | cpc:   4.07 | interpol:   4.01 | doe:   3.16 | doe_l:   2.86 | club:   7.35 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11232 | dv:   3.19 | mine:   2.65 | nwj:   2.68 | nwjjs:   2.50 | cpc:   3.98 | interpol:   3.90 | doe:   2.85 | doe_l:   2.53 | club:   6.91 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11233 | dv:   3.53 | mine:   3.13 | nwj:   2.99 | nwjjs:   2.55 | cpc:   4.05 | interpol:   3.97 | doe:   3.18 | doe_l:   2.89 | club:   7.35 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11234 | dv:   3.09 | mine:   2.61 | nwj:   2.65 | nwjjs:   2.35 | cpc:   3.88 | interpol:   3.84 | doe:   3.01 | doe_l:   2.65 | club:   6.87 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11235 | dv:   3.41 | mine:   2.89 | nwj:   2.87 | nwjjs:   2.49 | cpc:   4.01 | interpol:   3.91 | doe:   3.00 | doe_l:   2.59 | club:   7.17 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11236 | dv:   3.33 | mine:   2.99 | nwj:   2.86 | nwjjs:   2.28 | cpc:   3.94 | interpol:   3.85 | doe:   2.91 | doe_l:   2.59 | club:   7.08 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11237 | dv:   3.37 | mine:   3.07 | nwj:   2.80 | nwjjs:   2.03 | cpc:   4.01 | interpol:   3.95 | doe:   3.00 | doe_l:   2.64 | club:   6.95 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11238 | dv:   3.25 | mine:   2.91 | nwj:   2.62 | nwjjs:   2.30 | cpc:   3.92 | interpol:   3.86 | doe:   2.86 | doe_l:   2.50 | club:   6.95 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11239 | dv:   3.18 | mine:   2.82 | nwj:   2.66 | nwjjs:   2.21 | cpc:   3.90 | interpol:   3.88 | doe:   2.97 | doe_l:   2.62 | club:   7.19 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11240 | dv:   3.20 | mine:   2.82 | nwj:   2.86 | nwjjs:   2.47 | cpc:   3.97 | interpol:   3.87 | doe:   2.99 | doe_l:   2.63 | club:   7.22 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11241 | dv:   3.33 | mine:   2.61 | nwj:   2.74 | nwjjs:   2.47 | cpc:   4.05 | interpol:   3.98 | doe:   2.82 | doe_l:   2.52 | club:   6.89 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11242 | dv:   3.00 | mine:   2.67 | nwj:   2.68 | nwjjs:   2.10 | cpc:   3.88 | interpol:   3.79 | doe:   2.64 | doe_l:   2.20 | club:   6.85 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11243 | dv:   3.17 | mine:   3.04 | nwj:   2.82 | nwjjs:   2.56 | cpc:   3.92 | interpol:   3.87 | doe:   2.96 | doe_l:   2.69 | club:   7.14 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11244 | dv:   3.22 | mine:   3.04 | nwj:   2.66 | nwjjs:   2.51 | cpc:   3.95 | interpol:   3.86 | doe:   2.92 | doe_l:   2.58 | club:   6.95 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11245 | dv:   2.87 | mine:   2.77 | nwj:   2.43 | nwjjs:   1.76 | cpc:   3.92 | interpol:   3.83 | doe:   2.79 | doe_l:   2.43 | club:   6.92 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11246 | dv:   3.21 | mine:   2.91 | nwj:   2.98 | nwjjs:   2.46 | cpc:   4.07 | interpol:   4.02 | doe:   2.92 | doe_l:   2.58 | club:   7.06 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11247 | dv:   3.23 | mine:   2.65 | nwj:   2.85 | nwjjs:   2.39 | cpc:   4.04 | interpol:   3.97 | doe:   2.99 | doe_l:   2.65 | club:   7.04 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11248 | dv:   3.25 | mine:   2.72 | nwj:   2.72 | nwjjs:   2.06 | cpc:   4.07 | interpol:   3.98 | doe:   2.95 | doe_l:   2.59 | club:   6.90 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11249 | dv:   3.07 | mine:   2.61 | nwj:   2.72 | nwjjs:   2.09 | cpc:   3.99 | interpol:   3.90 | doe:   2.94 | doe_l:   2.56 | club:   6.94 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11250 | dv:   3.45 | mine:   3.21 | nwj:   3.18 | nwjjs:   2.77 | cpc:   4.16 | interpol:   4.09 | doe:   3.13 | doe_l:   2.78 | club:   7.34 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11251 | dv:   2.86 | mine:   2.85 | nwj:   2.54 | nwjjs:   1.98 | cpc:   3.94 | interpol:   3.82 | doe:   3.00 | doe_l:   2.57 | club:   7.14 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11252 | dv:   3.25 | mine:   2.85 | nwj:   2.74 | nwjjs:   2.47 | cpc:   3.98 | interpol:   3.89 | doe:   2.80 | doe_l:   2.43 | club:   6.88 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11253 | dv:   3.10 | mine:   2.91 | nwj:   2.76 | nwjjs:   2.36 | cpc:   4.09 | interpol:   3.99 | doe:   2.88 | doe_l:   2.52 | club:   6.95 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11254 | dv:   3.46 | mine:   2.92 | nwj:   2.92 | nwjjs:   2.34 | cpc:   4.05 | interpol:   3.98 | doe:   3.02 | doe_l:   2.67 | club:   7.25 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11255 | dv:   2.96 | mine:   2.32 | nwj:   2.61 | nwjjs:   2.06 | cpc:   3.90 | interpol:   3.80 | doe:   2.68 | doe_l:   2.29 | club:   6.83 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11256 | dv:   3.32 | mine:   2.76 | nwj:   2.64 | nwjjs:   2.55 | cpc:   4.00 | interpol:   3.91 | doe:   3.00 | doe_l:   2.65 | club:   7.31 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11257 | dv:   3.13 | mine:   2.90 | nwj:   2.57 | nwjjs:   2.47 | cpc:   4.07 | interpol:   4.00 | doe:   2.87 | doe_l:   2.49 | club:   6.97 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11258 | dv:   3.52 | mine:   3.10 | nwj:   2.91 | nwjjs:   2.52 | cpc:   4.09 | interpol:   4.02 | doe:   3.34 | doe_l:   2.99 | club:   7.49 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11259 | dv:   3.28 | mine:   3.19 | nwj:   3.05 | nwjjs:   2.58 | cpc:   4.11 | interpol:   4.09 | doe:   3.12 | doe_l:   2.73 | club:   7.34 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11260 | dv:   3.30 | mine:   3.08 | nwj:   2.74 | nwjjs:   2.22 | cpc:   3.96 | interpol:   3.87 | doe:   2.86 | doe_l:   2.43 | club:   7.08 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11261 | dv:   3.19 | mine:   2.96 | nwj:   2.65 | nwjjs:   2.16 | cpc:   3.88 | interpol:   3.82 | doe:   2.81 | doe_l:   2.45 | club:   6.92 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11262 | dv:   3.26 | mine:   2.63 | nwj:   2.59 | nwjjs:   2.13 | cpc:   3.85 | interpol:   3.78 | doe:   2.72 | doe_l:   2.37 | club:   6.85 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11263 | dv:   3.06 | mine:   2.40 | nwj:   2.63 | nwjjs:   2.20 | cpc:   4.04 | interpol:   3.94 | doe:   2.62 | doe_l:   2.34 | club:   6.98 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11264 | dv:   3.56 | mine:   2.75 | nwj:   3.12 | nwjjs:   2.58 | cpc:   4.00 | interpol:   3.96 | doe:   2.98 | doe_l:   2.66 | club:   7.31 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11265 | dv:   3.16 | mine:   2.59 | nwj:   2.66 | nwjjs:   2.17 | cpc:   3.86 | interpol:   3.77 | doe:   2.73 | doe_l:   2.39 | club:   6.79 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11266 | dv:   2.97 | mine:   2.68 | nwj:   2.09 | nwjjs:   1.44 | cpc:   3.91 | interpol:   3.81 | doe:   2.65 | doe_l:   2.29 | club:   6.80 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11267 | dv:   3.63 | mine:   3.30 | nwj:   3.15 | nwjjs:   2.71 | cpc:   4.11 | interpol:   4.05 | doe:   3.13 | doe_l:   2.79 | club:   7.43 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
INFO:doe.main:step 11268 | dv:   3.35 | mine:   3.03 | nwj:   2.92 | nwjjs:   2.48 | cpc:   3.98 | interpol:   3.91 | doe:   2.85 | doe_l:   2.56 | club:   6.99 | knife:    nan | ln N: 4.85 | I(X,Y): 6.00
